 An,Ac,Reco,NEE
   9.92531776     ,  -3.77733409E-02 ,   4.27335691     ,   4.31113005    
   14.9031162     ,  -5.67176342E-02 ,   5.19466162     ,   5.25137901    
   18.7408009     ,  -7.13229254E-02 ,   6.35825062     ,   6.42957354    
   22.2629185     ,  -8.47272500E-02 ,   7.72904253     ,   7.81376982    
   25.2400227     ,  -9.60573852E-02 ,   9.20756531     ,   9.30362225    
   27.3173962     , -0.103963360     ,   10.6221924     ,   10.7261553    
   28.2501507     , -0.107513197     ,   11.7517176     ,   11.8592310    
   27.8602638     , -0.106029376     ,   12.3828344     ,   12.4888639    
   26.3406925     , -0.100246266     ,   12.3828344     ,   12.4830809    
   23.2972183     ,  -8.86635408E-02 ,   11.7517176     ,   11.8403807    
   18.3371449     ,  -6.97867125E-02 ,   10.6221924     ,   10.6919794    
   10.2886105     ,  -3.91559489E-02 ,   9.20756531     ,   9.24672127    
   0.00000000     ,  -0.00000000     ,   7.72904253     ,   7.72904253    
   0.00000000     ,  -0.00000000     ,   6.35825062     ,   6.35825062    
   0.00000000     ,  -0.00000000     ,   5.19466162     ,   5.19466162    
   0.00000000     ,  -0.00000000     ,   4.27338648     ,   4.27338648    
   0.00000000     ,  -0.00000000     ,   3.58717871     ,   3.58717871    
   0.00000000     ,  -0.00000000     ,   3.10799718     ,   3.10799718    
   0.00000000     ,  -0.00000000     ,   2.57550478     ,   2.57550478    
   0.00000000     ,  -0.00000000     ,   2.44171572     ,   2.44171572    
   0.00000000     ,  -0.00000000     ,   2.44171572     ,   2.44171572    
   0.00000000     ,  -0.00000000     ,   2.57550478     ,   2.57550478    
   0.00000000     ,  -0.00000000     ,   2.85506845     ,   2.85506845    
   0.00000000     ,  -0.00000000     ,   3.30299592     ,   3.30299592    
   10.1418104     ,  -4.67383526E-02 ,   3.94841933     ,   3.99515772    
   13.9805746     ,  -6.44292235E-02 ,   4.81816959     ,   4.88259888    
   17.2373257     ,  -7.94379041E-02 ,   5.92093563     ,   6.00037336    
   20.3756275     ,  -9.39007178E-02 ,   7.22518826     ,   7.31908894    
   23.1296120     , -0.106592402     ,   8.63702869     ,   8.74362087    
   25.1742249     , -0.116014965     ,   9.99208069     ,   10.1080961    
   25.5014973     , -0.117523193     ,   11.0766926     ,   11.1942158    
   25.0504913     , -0.115444742     ,   11.6836185     ,   11.7990637    
   25.0504913     , -0.115444742     ,   11.6836185     ,   11.7990637    
   23.1340504     , -0.106612854     ,   11.0766926     ,   11.1833057    
   19.1587238     ,  -8.82926360E-02 ,   9.99208069     ,   10.0803738    
   11.7969360     ,  -5.43659702E-02 ,   8.63702869     ,   8.69139481    
   0.00000000     ,  -0.00000000     ,   7.22518826     ,   7.22518826    
   0.00000000     ,  -0.00000000     ,   5.92093563     ,   5.92093563    
   0.00000000     ,  -0.00000000     ,   4.81816959     ,   4.81816959    
   0.00000000     ,  -0.00000000     ,   3.94844675     ,   3.94844675    
   0.00000000     ,  -0.00000000     ,   3.30299592     ,   3.30299592    
   0.00000000     ,  -0.00000000     ,   2.88669872     ,   2.88669872    
   0.00000000     ,  -0.00000000     ,   2.32766032     ,   2.32766032    
   0.00000000     ,  -0.00000000     ,   2.20385695     ,   2.20385695    
   0.00000000     ,  -0.00000000     ,   2.20385695     ,   2.20385695    
   0.00000000     ,  -0.00000000     ,   2.32766032     ,   2.32766032    
   0.00000000     ,  -0.00000000     ,   2.58687544     ,   2.58687544    
   0.00000000     ,  -0.00000000     ,   3.00347066     ,   3.00347066    
   9.29323959     ,  -3.53678092E-02 ,   3.60615277     ,   3.64152050    
   12.8643780     ,  -4.89586927E-02 ,   4.42209578     ,   4.47105455    
   16.0464954     ,  -6.10690564E-02 ,   5.46177721     ,   5.52284622    
   19.1929512     ,  -7.30436966E-02 ,   6.69758224     ,   6.77062607    
   22.0118389     ,  -8.37716982E-02 ,   8.04153252     ,   8.12530422    
   24.1453438     ,  -9.18912962E-02 ,   9.33655643     ,   9.42844772    
   25.3352280     ,  -9.64197144E-02 ,   10.3763037     ,   10.4727230    
   25.4599266     ,  -9.68942791E-02 ,   10.9592009     ,   11.0560951    
   24.4628220     ,  -9.30995494E-02 ,   10.9592009     ,   11.0523005    
   22.2167816     ,  -8.45516622E-02 ,   10.3763037     ,   10.4608555    
   18.2924404     ,  -6.96165785E-02 ,   9.33655643     ,   9.40617275    
   11.2570505     ,  -4.28415909E-02 ,   8.04158783     ,   8.08442974    
   0.00000000     ,  -0.00000000     ,   6.69758224     ,   6.69758224    
   0.00000000     ,  -0.00000000     ,   5.46181536     ,   5.46181536    
   0.00000000     ,  -0.00000000     ,   4.42209578     ,   4.42209578    
   0.00000000     ,  -0.00000000     ,   3.60615277     ,   3.60615277    
   0.00000000     ,  -0.00000000     ,   3.00347066     ,   3.00347066    
   0.00000000     ,  -0.00000000     ,   2.62884021     ,   2.62884021    
   0.00000000     ,  -0.00000000     ,   2.31335449     ,   2.31335449    
   0.00000000     ,  -0.00000000     ,   2.17569494     ,   2.17569494    
   0.00000000     ,  -0.00000000     ,   2.17569494     ,   2.17569494    
   0.00000000     ,  -0.00000000     ,   2.31335449     ,   2.31335449    
   0.00000000     ,  -0.00000000     ,   2.60444570     ,   2.60444570    
   0.00000000     ,  -0.00000000     ,   3.07969260     ,   3.07969260    
   10.3655262     ,  -3.73696610E-02 ,   3.78149414     ,   3.81886387    
   14.3586226     ,  -5.17655164E-02 ,   4.75444317     ,   4.80620861    
   18.2795658     ,  -6.59012496E-02 ,   6.02623320     ,   6.09213448    
   22.2864952     ,  -8.03469792E-02 ,   7.57673645     ,   7.65708351    
   25.9159718     ,  -9.34319198E-02 ,   9.30332470     ,   9.39675617    
   28.1399193     , -0.101449668     ,   11.0009508     ,   11.1024008    
   27.2332230     ,  -9.81808603E-02 ,   12.3852100     ,   12.4833908    
   26.6570492     ,  -9.61036384E-02 ,   13.1688404     ,   13.2649441    
   26.6570492     ,  -9.61036384E-02 ,   13.1688404     ,   13.2649441    
   26.4123688     ,  -9.52215269E-02 ,   12.3852100     ,   12.4804316    
   21.7755394     ,  -7.85048828E-02 ,   11.0009508     ,   11.0794554    
   13.5809126     ,  -4.89617288E-02 ,   9.30332470     ,   9.35228634    
   0.00000000     ,  -0.00000000     ,   7.57678843     ,   7.57678843    
   0.00000000     ,  -0.00000000     ,   6.02623320     ,   6.02623320    
   0.00000000     ,  -0.00000000     ,   4.75444317     ,   4.75444317    
   0.00000000     ,  -0.00000000     ,   3.78149414     ,   3.78149414    
   0.00000000     ,  -0.00000000     ,   3.07971382     ,   3.07971382    
   0.00000000     ,  -0.00000000     ,   2.59844184     ,   2.59844184    
   0.00000000     ,  -0.00000000     ,   2.55086517     ,   2.55086517    
   0.00000000     ,  -0.00000000     ,   2.39121962     ,   2.39121962    
   0.00000000     ,  -0.00000000     ,   2.39121962     ,   2.39121962    
   0.00000000     ,  -0.00000000     ,   2.55086517     ,   2.55086517    
   0.00000000     ,  -0.00000000     ,   2.89007449     ,   2.89007449    
   0.00000000     ,  -0.00000000     ,   3.44820738     ,   3.44820738    
   11.3514967     ,  -4.66178730E-02 ,   4.28067017     ,   4.32728815    
   16.1252823     ,  -6.62226602E-02 ,   5.44830227     ,   5.51452494    
   20.5933208     ,  -8.45718309E-02 ,   6.99375248     ,   7.07832432    
   24.9537754     , -0.102479167     ,   8.90142822     ,   9.00390720    
   28.4751415     , -0.116940565     ,   11.0504007     ,   11.1673412    
   27.0252934     , -0.110986389     ,   13.1844625     ,   13.2954493    
   25.6693382     , -0.105417810     ,   14.9377050     ,   15.0431232    
   24.8843918     , -0.102194220     ,   15.9349966     ,   16.0371914    
   24.8843918     , -0.102194220     ,   15.9349966     ,   16.0371914    
   25.6693382     , -0.105417810     ,   14.9377050     ,   15.0431232    
   21.8337746     ,  -8.96660686E-02 ,   13.1844625     ,   13.2741289    
   13.2233334     ,  -5.43050542E-02 ,   11.0504007     ,   11.1047058    
   0.00000000     ,  -0.00000000     ,   8.90149021     ,   8.90149021    
   0.00000000     ,  -0.00000000     ,   6.99375248     ,   6.99375248    
   0.00000000     ,  -0.00000000     ,   5.44833946     ,   5.44833946    
   0.00000000     ,  -0.00000000     ,   4.28067017     ,   4.28067017    
   0.00000000     ,  -0.00000000     ,   3.44820738     ,   3.44820738    
   0.00000000     ,  -0.00000000     ,   2.88235664     ,   2.88235664    
   0.00000000     ,  -0.00000000     ,   3.46524882     ,   3.46524882    
   0.00000000     ,  -0.00000000     ,   3.29296899     ,   3.29296899    
   0.00000000     ,  -0.00000000     ,   3.29296899     ,   3.29296899    
   0.00000000     ,  -0.00000000     ,   3.46527290     ,   3.46527290    
   0.00000000     ,  -0.00000000     ,   3.82406998     ,   3.82406998    
   0.00000000     ,  -0.00000000     ,   4.39580917     ,   4.39580917    
   12.5674925     ,  -7.17975348E-02 ,   5.21377707     ,   5.28557444    
   17.6633911     , -0.100910179     ,   6.30689001     ,   6.40780020    
   21.6034145     , -0.123419359     ,   7.68054533     ,   7.80396461    
   25.1476974     , -0.143667683     ,   9.29083920     ,   9.43450642    
   27.8768692     , -0.159259319     ,   11.0196667     ,   11.1789265    
   26.7524719     , -0.152835697     ,   12.6672268     ,   12.8200626    
   25.7451935     , -0.147081167     ,   13.9788017     ,   14.1258831    
   25.1667080     , -0.143776298     ,   14.7102413     ,   14.8540173    
   25.1667080     , -0.143776298     ,   14.7102413     ,   14.8540173    
   25.7451305     , -0.147080794     ,   13.9788980     ,   14.1259785    
   21.5203552     , -0.122944839     ,   12.6672268     ,   12.7901716    
   13.1517191     ,  -7.51351938E-02 ,   11.0196667     ,   11.0948019    
   0.00000000     ,  -0.00000000     ,   9.29083920     ,   9.29083920    
   0.00000000     ,  -0.00000000     ,   7.68059921     ,   7.68059921    
   0.00000000     ,  -0.00000000     ,   6.30689001     ,   6.30689001    
   0.00000000     ,  -0.00000000     ,   5.21377707     ,   5.21377707    
   0.00000000     ,  -0.00000000     ,   4.39580917     ,   4.39580917    
   0.00000000     ,  -0.00000000     ,   3.81720495     ,   3.81720495    
   0.00000000     ,  -0.00000000     ,   2.94299793     ,   2.94299793    
   0.00000000     ,  -0.00000000     ,   2.78308797     ,   2.78308797    
   0.00000000     ,  -0.00000000     ,   2.78308797     ,   2.78308797    
   0.00000000     ,  -0.00000000     ,   2.94299793     ,   2.94299793    
   0.00000000     ,  -0.00000000     ,   3.27843308     ,   3.27843308    
   0.00000000     ,  -0.00000000     ,   3.81908393     ,   3.81908393    
   11.9711256     ,  -6.59859031E-02 ,   4.60415554     ,   4.67014122    
   16.3272305     ,  -8.99971351E-02 ,   5.67160320     ,   5.76160049    
   20.1224251     , -0.110916585     ,   7.03815126     ,   7.14906788    
   23.7251987     , -0.130775392     ,   8.66990662     ,   8.80068207    
   26.7931843     , -0.147686407     ,   10.4521408     ,   10.5998268    
   26.0342922     , -0.143503323     ,   12.1758146     ,   12.3193178    
   24.9633789     , -0.137600362     ,   13.5635843     ,   13.7011843    
   24.3406792     , -0.134167969     ,   14.3429174     ,   14.4770851    
   24.3406792     , -0.134167969     ,   14.3429174     ,   14.4770851    
   24.9633789     , -0.137600362     ,   13.5635843     ,   13.7011843    
   21.6808796     , -0.119506933     ,   12.1758146     ,   12.2953215    
   13.7816401     ,  -7.59656206E-02 ,   10.4521408     ,   10.5281067    
   0.00000000     ,  -0.00000000     ,   8.66990662     ,   8.66990662    
   0.00000000     ,  -0.00000000     ,   7.03815126     ,   7.03815126    
   0.00000000     ,  -0.00000000     ,   5.67164278     ,   5.67164278    
   0.00000000     ,  -0.00000000     ,   4.60415554     ,   4.60415554    
   0.00000000     ,  -0.00000000     ,   3.81908393     ,   3.81908393    
   0.00000000     ,  -0.00000000     ,   3.27023458     ,   3.27023458    
   0.00000000     ,  -0.00000000     ,   2.65999627     ,   2.65999627    
   0.00000000     ,  -0.00000000     ,   2.50195193     ,   2.50195193    
   0.00000000     ,  -0.00000000     ,   2.50195193     ,   2.50195193    
   0.00000000     ,  -0.00000000     ,   2.66001463     ,   2.66001463    
   0.00000000     ,  -0.00000000     ,   2.99416590     ,   2.99416590    
   0.00000000     ,  -0.00000000     ,   3.53964376     ,   3.53964376    
   11.9312763     ,  -6.45679459E-02 ,   4.34487343     ,   4.40944147    
   16.1254864     ,  -8.72655660E-02 ,   5.46088219     ,   5.54814768    
   20.1371899     , -0.108975515     ,   6.91914654     ,   7.02812195    
   24.0695286     , -0.130255967     ,   8.69637585     ,   8.82663155    
   26.9558010     , -0.145875484     ,   10.6747055     ,   10.8205814    
   25.5897846     , -0.138483077     ,   12.6194239     ,   12.7579069    
   24.3349190     , -0.131692171     ,   14.2046776     ,   14.3363695    
   23.6121807     , -0.127780959     ,   15.1020660     ,   15.2298470    
   23.6121807     , -0.127780959     ,   15.1020660     ,   15.2298470    
   24.3348389     , -0.131691739     ,   14.2047768     ,   14.3364687    
   22.8716812     , -0.123773642     ,   12.6194239     ,   12.7431974    
   14.9378195     ,  -8.08383226E-02 ,   10.6747055     ,   10.7555437    
   0.00000000     ,  -0.00000000     ,   8.69637585     ,   8.69637585    
   0.00000000     ,  -0.00000000     ,   6.91914654     ,   6.91914654    
   0.00000000     ,  -0.00000000     ,   5.46088219     ,   5.46088219    
   0.00000000     ,  -0.00000000     ,   4.34487343     ,   4.34487343    
   0.00000000     ,  -0.00000000     ,   3.53964376     ,   3.53964376    
   0.00000000     ,  -0.00000000     ,   2.98821330     ,   2.98821330    
   0.00000000     ,  -0.00000000     ,   3.61431694     ,   3.61431694    
   0.00000000     ,  -0.00000000     ,   3.43493605     ,   3.43493605    
   0.00000000     ,  -0.00000000     ,   3.43493605     ,   3.43493605    
   0.00000000     ,  -0.00000000     ,   3.61431694     ,   3.61431694    
   0.00000000     ,  -0.00000000     ,   3.98785591     ,   3.98785591    
   0.00000000     ,  -0.00000000     ,   4.58290720     ,   4.58290720    
   12.1678410     ,  -7.92962834E-02 ,   5.43395710     ,   5.51325321    
   17.6072540     , -0.114744246     ,   6.57095480     ,   6.68569899    
   21.6782551     , -0.141274452     ,   7.99924088     ,   8.14051533    
   25.1719780     , -0.164042592     ,   9.67299652     ,   9.83703899    
   27.9053783     , -0.181855842     ,   11.4692812     ,   11.6511374    
   26.7565250     , -0.174368903     ,   13.1806822     ,   13.3550510    
   25.6905632     , -0.167422161     ,   14.5429010     ,   14.7103233    
   25.0862160     , -0.163483709     ,   15.3023701     ,   15.4658537    
   25.0862160     , -0.163483709     ,   15.3023701     ,   15.4658537    
   24.6732635     , -0.160792544     ,   14.5429010     ,   14.7036934    
   19.7485485     , -0.128698796     ,   13.1807728     ,   13.3094711    
   11.8998318     ,  -7.75497034E-02 ,   11.4693604     ,   11.5469103    
   0.00000000     ,  -0.00000000     ,   9.67299652     ,   9.67299652    
   0.00000000     ,  -0.00000000     ,   7.99924088     ,   7.99924088    
   0.00000000     ,  -0.00000000     ,   6.57095480     ,   6.57095480    
   0.00000000     ,  -0.00000000     ,   5.43399477     ,   5.43399477    
   0.00000000     ,  -0.00000000     ,   4.58290720     ,   4.58290720    
   0.00000000     ,  -0.00000000     ,   3.98536015     ,   3.98536015    
   0.00000000     ,  -0.00000000     ,   3.96708727     ,   3.96708727    
   0.00000000     ,  -0.00000000     ,   3.77655268     ,   3.77655268    
   0.00000000     ,  -0.00000000     ,   3.77655268     ,   3.77655268    
   0.00000000     ,  -0.00000000     ,   3.96708727     ,   3.96708727    
   0.00000000     ,  -0.00000000     ,   4.36284733     ,   4.36284733    
   2.75574010E-02 ,  -1.93443004E-04 ,   4.99079609     ,   4.99098969    
   11.7322617     ,  -8.23562369E-02 ,   5.88433790     ,   5.96669436    
   17.6956329     , -0.124216951     ,   7.07093096     ,   7.19514799    
   21.9596386     , -0.154148728     ,   8.55198956     ,   8.70613861    
   25.4050941     , -0.178334579     ,   10.2765207     ,   10.4548550    
   27.9383545     , -0.196117163     ,   12.1164074     ,   12.3125248    
   27.1280384     , -0.190429032     ,   13.8603334     ,   14.0507622    
   26.0465946     , -0.182837695     ,   15.2430525     ,   15.4258900    
   25.4405079     , -0.178583190     ,   16.0120945     ,   16.1906776    
   25.4405079     , -0.178583190     ,   16.0120945     ,   16.1906776    
   23.3103027     , -0.163629904     ,   15.2430525     ,   15.4066820    
   18.2906933     , -0.128394067     ,   13.8604288     ,   13.9888229    
   10.7709951     ,  -7.56084919E-02 ,   12.1164074     ,   12.1920156    
   2.20016483E-02 ,  -1.54443624E-04 ,   10.2765207     ,   10.2766752    
   0.00000000     ,  -0.00000000     ,   8.55204868     ,   8.55204868    
   0.00000000     ,  -0.00000000     ,   7.07093096     ,   7.07093096    
   0.00000000     ,  -0.00000000     ,   5.88433790     ,   5.88433790    
   0.00000000     ,  -0.00000000     ,   4.99079609     ,   4.99079609    
   0.00000000     ,  -0.00000000     ,   4.35458279     ,   4.35458279    
   0.00000000     ,  -0.00000000     ,   3.56436348     ,   3.56436348    
   0.00000000     ,  -0.00000000     ,   3.39046836     ,   3.39046836    
   0.00000000     ,  -0.00000000     ,   3.39046836     ,   3.39046836    
   0.00000000     ,  -0.00000000     ,   3.56436348     ,   3.56436348    
   0.00000000     ,  -0.00000000     ,   3.92595696     ,   3.92595696    
  0.355306596     ,  -2.56559951E-03 ,   4.50080919     ,   4.50337458    
   12.6018686     ,  -9.09956321E-02 ,   5.32076788     ,   5.41176367    
   17.6545238     , -0.127479866     ,   6.41275549     ,   6.54023552    
   21.5487518     , -0.155599326     ,   7.77986145     ,   7.93546057    
   24.9731903     , -0.180326536     ,   9.37653255     ,   9.55685902    
   27.7288074     , -0.200224295     ,   11.0847492     ,   11.2849731    
   26.6867104     , -0.192699522     ,   12.7078199     ,   12.9005194    
   25.6828461     , -0.185450822     ,   13.9969883     ,   14.1824389    
   25.1094093     , -0.181310132     ,   14.7148838     ,   14.8961935    
   25.1094093     , -0.181310132     ,   14.7148838     ,   14.8961935    
   25.3758984     , -0.183234394     ,   13.9969883     ,   14.1802225    
   20.6543407     , -0.149140954     ,   12.7078199     ,   12.8569613    
   12.8846474     ,  -9.30375233E-02 ,   11.0847492     ,   11.1777868    
  0.283015221     ,  -2.04359763E-03 ,   9.37653255     ,   9.37857628    
   0.00000000     ,  -0.00000000     ,   7.77986145     ,   7.77986145    
   0.00000000     ,  -0.00000000     ,   6.41275549     ,   6.41275549    
   0.00000000     ,  -0.00000000     ,   5.32080460     ,   5.32080460    
   0.00000000     ,  -0.00000000     ,   4.50084066     ,   4.50084066    
   0.00000000     ,  -0.00000000     ,   3.92121720     ,   3.92121720    
   0.00000000     ,  -0.00000000     ,   2.95773244     ,   2.95773244    
   0.00000000     ,  -0.00000000     ,   2.78485417     ,   2.78485417    
   0.00000000     ,  -0.00000000     ,   2.78485417     ,   2.78485417    
   0.00000000     ,  -0.00000000     ,   2.95773244     ,   2.95773244    
   0.00000000     ,  -0.00000000     ,   3.32268977     ,   3.32268977    
  0.769240856     ,  -5.39979292E-03 ,   3.91695237     ,   3.92235208    
   12.5591078     ,  -8.81604031E-02 ,   4.79148102     ,   4.87964153    
   17.2994347     , -0.121435784     ,   5.99908113     ,   6.12051678    
   21.5302048     , -0.151134267     ,   7.57088375     ,   7.72201824    
   25.4708710     , -0.178796306     ,   9.47897911     ,   9.65777588    
   27.1771736     , -0.190773934     ,   11.5953283     ,   11.7861023    
   25.6131134     , -0.179794803     ,   13.6691513     ,   13.8489466    
   24.2598495     , -0.170295388     ,   15.3557978     ,   15.5260935    
   23.4990292     , -0.164954692     ,   16.3090591     ,   16.4740143    
   23.4990292     , -0.164954692     ,   16.3090591     ,   16.4740143    
   24.2598495     , -0.170295388     ,   15.3557978     ,   15.5260935    
   21.7843628     , -0.152918354     ,   13.6691513     ,   13.8220701    
   13.9499207     ,  -9.79234055E-02 ,   11.5953283     ,   11.6932516    
  0.590304554     ,  -4.14372468E-03 ,   9.47897911     ,   9.48312283    
   0.00000000     ,  -0.00000000     ,   7.57088375     ,   7.57088375    
   0.00000000     ,  -0.00000000     ,   5.99912357     ,   5.99912357    
   0.00000000     ,  -0.00000000     ,   4.79148102     ,   4.79148102    
   0.00000000     ,  -0.00000000     ,   3.91697979     ,   3.91697979    
   0.00000000     ,  -0.00000000     ,   3.31648493     ,   3.31648493    
   0.00000000     ,  -0.00000000     ,   3.00314665     ,   3.00314665    
   0.00000000     ,  -0.00000000     ,   2.83863044     ,   2.83863044    
   0.00000000     ,  -0.00000000     ,   2.83863044     ,   2.83863044    
   0.00000000     ,  -0.00000000     ,   3.00314665     ,   3.00314665    
   0.00000000     ,  -0.00000000     ,   3.34847689     ,   3.34847689    
   1.04061568     ,  -7.82808661E-03 ,   3.90565586     ,   3.91348386    
   11.9892044     ,  -9.01894271E-02 ,   4.71590614     ,   4.80609560    
   16.3556576     , -0.123036310     ,   5.81945848     ,   5.94249487    
   20.1235332     , -0.151380345     ,   7.23465824     ,   7.38603878    
   23.5938759     , -0.177486181     ,   8.92761707     ,   9.10510349    
   26.4282360     , -0.198807806     ,   10.7796984     ,   10.9785061    
   25.3274555     , -0.190527126     ,   12.5734196     ,   12.7639465    
   24.1703453     , -0.181822702     ,   14.0192308     ,   14.2010536    
   23.5099258     , -0.176854670     ,   14.8317289     ,   15.0085840    
   23.5099258     , -0.176854670     ,   14.8317289     ,   15.0085840    
   24.1703453     , -0.181822702     ,   14.0192308     ,   14.2010536    
   20.3445778     , -0.153043166     ,   12.5735054     ,   12.7265482    
   13.1504183     ,  -9.89247188E-02 ,   10.7796984     ,   10.8786230    
  0.805745602     ,  -6.06126431E-03 ,   8.92761707     ,   8.93367863    
   0.00000000     ,  -0.00000000     ,   7.23470926     ,   7.23470926    
   0.00000000     ,  -0.00000000     ,   5.81945848     ,   5.81945848    
   0.00000000     ,  -0.00000000     ,   4.71590614     ,   4.71590614    
   0.00000000     ,  -0.00000000     ,   3.90565586     ,   3.90565586    
   0.00000000     ,  -0.00000000     ,   3.34482765     ,   3.34482765    
   0.00000000     ,  -0.00000000     ,   3.09949207     ,   3.09949207    
   0.00000000     ,  -0.00000000     ,   2.96573925     ,   2.96573925    
   0.00000000     ,  -0.00000000     ,   2.96573925     ,   2.96573925    
   0.00000000     ,  -0.00000000     ,   3.09951377     ,   3.09951377    
   0.00000000     ,  -0.00000000     ,   3.37524414     ,   3.37524414    
   1.20367372     ,  -6.99760392E-03 ,   3.80759978     ,   3.81459737    
   11.3110752     ,  -6.57573715E-02 ,   4.41325140     ,   4.47900867    
   15.2388163     ,  -8.85914564E-02 ,   5.20310116     ,   5.29169273    
   18.4253998     , -0.107116781     ,   6.17009163     ,   6.27720833    
   21.3984394     , -0.124400660     ,   7.27436876     ,   7.39876938    
   23.9941330     , -0.139490828     ,   8.43145561     ,   8.57094669    
   25.9432163     , -0.150821894     ,   9.51149368     ,   9.66231537    
   27.0211544     , -0.157088548     ,   10.3576288     ,   10.5147171    
   27.0864563     , -0.157468170     ,   10.8248253     ,   10.9822931    
   26.0412846     , -0.151392028     ,   10.8248253     ,   10.9762173    
   23.7342262     , -0.137979850     ,   10.3577013     ,   10.4956808    
   19.7642345     , -0.114900149     ,   9.51149368     ,   9.62639427    
   12.9628420     ,  -7.53599852E-02 ,   8.43145561     ,   8.50681591    
   1.02469814     ,  -5.95712289E-03 ,   7.27436876     ,   7.28032589    
   0.00000000     ,  -0.00000000     ,   6.17009163     ,   6.17009163    
   0.00000000     ,  -0.00000000     ,   5.20313740     ,   5.20313740    
   0.00000000     ,  -0.00000000     ,   4.41325140     ,   4.41325140    
   0.00000000     ,  -0.00000000     ,   3.80759978     ,   3.80759978    
   0.00000000     ,  -0.00000000     ,   3.36979580     ,   3.36979580    
   0.00000000     ,  -0.00000000     ,   2.54129028     ,   2.54129028    
   0.00000000     ,  -0.00000000     ,   2.39029932     ,   2.39029932    
   0.00000000     ,  -0.00000000     ,   2.39029932     ,   2.39029932    
   0.00000000     ,  -0.00000000     ,   2.54130793     ,   2.54130793    
   0.00000000     ,  -0.00000000     ,   2.86054730     ,   2.86054730    
   2.00525951     ,  -1.48829771E-02 ,   3.38168240     ,   3.39656544    
   11.5293169     ,  -8.55702460E-02 ,   4.15097761     ,   4.23654795    
   15.2917356     , -0.113494806     ,   5.21718359     ,   5.33067846    
   19.0159607     , -0.141135901     ,   6.61037064     ,   6.75150633    
   22.6694660     , -0.168252096     ,   8.30828762     ,   8.47653961    
   25.8051662     , -0.191525176     ,   10.1983318     ,   10.3898573    
   24.8407154     , -0.184367061     ,   12.0562639     ,   12.2406311    
   23.6275063     , -0.175362661     ,   13.5707750     ,   13.7461376    
   22.9256611     , -0.170153588     ,   14.4281158     ,   14.5982695    
   22.9256611     , -0.170153588     ,   14.4281158     ,   14.5982695    
   23.6274433     , -0.175362185     ,   13.5708685     ,   13.7462311    
   21.8041706     , -0.161829904     ,   12.0562639     ,   12.2180939    
   14.9702063     , -0.111108430     ,   10.1983318     ,   10.3094406    
   1.55267143     ,  -1.15238819E-02 ,   8.30828762     ,   8.31981182    
   0.00000000     ,  -0.00000000     ,   6.61037064     ,   6.61037064    
   0.00000000     ,  -0.00000000     ,   5.21718359     ,   5.21718359    
   0.00000000     ,  -0.00000000     ,   4.15097761     ,   4.15097761    
   0.00000000     ,  -0.00000000     ,   3.38168240     ,   3.38168240    
   0.00000000     ,  -0.00000000     ,   2.89665794     ,   2.89665794    
   0.00000000     ,  -0.00000000     ,   2.25245667     ,   2.25245667    
   0.00000000     ,  -0.00000000     ,   2.10841560     ,   2.10841560    
   0.00000000     ,  -0.00000000     ,   2.10841560     ,   2.10841560    
   0.00000000     ,  -0.00000000     ,   2.25245667     ,   2.25245667    
   0.00000000     ,  -0.00000000     ,   2.55915809     ,   2.55915809    
   2.43067789     ,  -1.55962994E-02 ,   3.06551456     ,   3.08111095    
   10.8882866     ,  -6.98640347E-02 ,   3.82409763     ,   3.89396167    
   14.6199408     ,  -9.38079655E-02 ,   4.89367867     ,   4.98748684    
   18.5957012     , -0.119318195     ,   6.31708717     ,   6.43640518    
   22.6419430     , -0.145280659     ,   8.08394337     ,   8.22922421    
   26.2036285     , -0.168134004     ,   10.0843716     ,   10.2525053    
   25.6879616     , -0.164825261     ,   12.0796728     ,   12.2444983    
   24.4071350     , -0.156606913     ,   13.7244778     ,   13.8810844    
   23.6528931     , -0.151767358     ,   14.6620951     ,   14.8138628    
   23.6528931     , -0.151767358     ,   14.6620951     ,   14.8138628    
   24.4071350     , -0.156606913     ,   13.7244778     ,   13.8810844    
   22.5526352     , -0.144707635     ,   12.0796728     ,   12.2243805    
   15.5984840     , -0.100086741     ,   10.0843716     ,   10.1844587    
   1.92434359     ,  -1.23474346E-02 ,   8.08394337     ,   8.09629059    
   0.00000000     ,  -0.00000000     ,   6.31713057     ,   6.31713057    
   0.00000000     ,  -0.00000000     ,   4.89367867     ,   4.89367867    
   0.00000000     ,  -0.00000000     ,   3.82412434     ,   3.82412434    
   0.00000000     ,  -0.00000000     ,   3.06551456     ,   3.06551456    
   0.00000000     ,  -0.00000000     ,   2.56343079     ,   2.56343079    
   0.00000000     ,  -0.00000000     ,   2.39358974     ,   2.39358974    
   0.00000000     ,  -0.00000000     ,   2.24567008     ,   2.24567008    
   0.00000000     ,  -0.00000000     ,   2.24567008     ,   2.24567008    
   0.00000000     ,  -0.00000000     ,   2.39358974     ,   2.39358974    
   0.00000000     ,  -0.00000000     ,   2.70747113     ,   2.70747113    
   2.67907000     ,  -1.10022975E-02 ,   3.22291446     ,   3.23391676    
   11.2403440     ,  -4.61613946E-02 ,   3.98971581     ,   4.03587723    
   15.0372591     ,  -6.17544167E-02 ,   5.06202984     ,   5.12378407    
   18.9727936     ,  -7.79167116E-02 ,   6.47677612     ,   6.55469275    
   22.9269543     ,  -9.41554978E-02 ,   8.21753788     ,   8.31169319    
